country,full_name,office_level,office_title,jurisdiction_type,jurisdiction_code,state,district,block,ward,local_body_type,local_body_name,normalized_name,transliterated_name,party,term_start,term_end,source_url,source_last_updated,status
IN,പടിĶ ാറ് ബിനു മാതംപറĢ ിൽ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W010,Kerala,Ernakulam,,010,grama_panchayat,കൂവĺടി,പടിĶ ാറ് ബിനു മാതംപറĢ ിൽ,pataiĶ arra bainau maathamparraĢ il,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േരവതി സനിൽ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W011,Kerala,Ernakulam,,011,grama_panchayat,കൂവĺടി,േരവതി സനിൽ,eeravathai sanail,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േറാസ് േമരി മാതÝm(ഷീബ േജാർČ ്),panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W012,Kerala,Ernakulam,,012,grama_panchayat,കൂവĺടി,േറാസ് േമരി മാതÝm(ഷീബ േജാർČ ്),eerraasa eemarai maathaÝm(sshaeeba eejaarČ ),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സൗമÝ സുഭാഷ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W013,Kerala,Ernakulam,,013,grama_panchayat,കൂവĺടി,സൗമÝ സുഭാഷ്,saaumaÝ saubhaassha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െബĦ ി കുരÝാേĎ ാസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W014,Kerala,Ernakulam,,014,grama_panchayat,കൂവĺടി,െബĦ ി കുരÝാേĎ ാസ്,ebaĦ i kauraÝaeeĎ asa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ശശികല രേമശ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W015,Kerala,Ernakulam,,015,grama_panchayat,കൂവĺടി,ശശികല രേമശ്,shashaikala raeemasha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിജി െസൽവരാജ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W016,Kerala,Ernakulam,,016,grama_panchayat,കൂവĺടി,ജിജി െസൽവരാജ്,jaijai esalvaraaja,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സിĤ ു ഹരിഹരൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W017,Kerala,Ernakulam,,017,grama_panchayat,കൂവĺടി,സിĤ ു ഹരിഹരൻ,saiĤ u haraiharan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,നിത പി എസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W018,Kerala,Ernakulam,,018,grama_panchayat,കൂവĺടി,നിത പി എസ്,naitha pai esa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,പി സി േജാർജ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W019,Kerala,Ernakulam,,019,grama_panchayat,കൂവĺടി,പി സി േജാർജ്,pai sai eejaarja,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െŋē സാജു,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W020,Kerala,Ernakulam,,020,grama_panchayat,കൂവĺടി,െŋē സാജു,eŋē saajau,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഗിരീഷ് മാധവൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W021,Kerala,Ernakulam,,021,grama_panchayat,കൂവĺടി,ഗിരീഷ് മാധവൻ,gairaeessha maadhhavan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,മിനി സിബി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07022-W022,Kerala,Ernakulam,,022,grama_panchayat,കൂവĺടി,മിനി സിബി,mainai saibai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷിബു ടി പി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W001,Kerala,Ernakulam,,001,grama_panchayat,ഒĎ ൽ,ഷിബു ടി പി,sshaibau tai pai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െജŌ ി േദവŌ ിĎ ുŜി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W002,Kerala,Ernakulam,,002,grama_panchayat,ഒĎ ൽ,െജŌ ി േദവŌ ിĎ ുŜി,ejaŌ i eedhavaŌ iĎ uŜi,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അനിൽ െക എൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W003,Kerala,Ernakulam,,003,grama_panchayat,ഒĎ ൽ,അനിൽ െക എൻ,anail eka en,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സുൽഫിĎ ർ ഇ എø്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W004,Kerala,Ernakulam,,004,grama_panchayat,ഒĎ ൽ,സുൽഫിĎ ർ ഇ എø്,saulphaiĎ r i eø,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െജൻസി പീŇർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W005,Kerala,Ernakulam,,005,grama_panchayat,ഒĎ ൽ,െജൻസി പീŇർ,ejansai paeeŇr,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അĢ ിളി േജാഷി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W006,Kerala,Ernakulam,,006,grama_panchayat,ഒĎ ൽ,അĢ ിളി േജാഷി,aĢ illai eejaasshai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷാജു പാĺøൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W007,Kerala,Ernakulam,,007,grama_panchayat,ഒĎ ൽ,ഷാജു പാĺøൻ,sshaajau paaĺøn,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിയാ േജാബി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W008,Kerala,Ernakulam,,008,grama_panchayat,ഒĎ ൽ,ജിയാ േജാബി,jaiyaa eejaabai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,നിബിത േസാണി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W009,Kerala,Ernakulam,,009,grama_panchayat,ഒĎ ൽ,നിബിത േസാണി,naibaitha eesaanai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,പി െക സിĤ ുടീøർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W010,Kerala,Ernakulam,,010,grama_panchayat,ഒĎ ൽ,പി െക സിĤ ുടീøർ,pai eka saiĤ utaeeør,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,രാേജഷ് എം െക,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W011,Kerala,Ernakulam,,011,grama_panchayat,ഒĎ ൽ,രാേജഷ് എം െക,raaeejassha em eka,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െക ഒ േജാണി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W012,Kerala,Ernakulam,,012,grama_panchayat,ഒĎ ൽ,െക ഒ േജാണി,eka o eejaanai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷഹാന ടീøർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W013,Kerala,Ernakulam,,013,grama_panchayat,ഒĎ ൽ,ഷഹാന ടീøർ,sshahaana taeeør,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഫൗസിയ സുൈലമാൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W014,Kerala,Ernakulam,,014,grama_panchayat,ഒĎ ൽ,ഫൗസിയ സുൈലമാൻ,phaausaiya sauailamaan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിഷ ൈസജൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W015,Kerala,Ernakulam,,015,grama_panchayat,ഒĎ ൽ,ജിഷ ൈസജൻ,jaissha aisajan,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അബ്ദുൾഫാസിൽ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W016,Kerala,Ernakulam,,016,grama_panchayat,ഒĎ ൽ,അബ്ദുൾഫാസിൽ,abadhaulphaasail,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അĵ ലി എ ആർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07023-W017,Kerala,Ernakulam,,017,grama_panchayat,ഒĎ ൽ,അĵ ലി എ ആർ,aĵ lai e aar,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എ ഐ സുധീർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W001,Kerala,Ernakulam,,001,grama_panchayat,െവേī ാല,എ ഐ സുധീർ,e ai saudhhaeer,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജസ്ന ബഷീർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W002,Kerala,Ernakulam,,002,grama_panchayat,െവേī ാല,ജസ്ന ബഷീർ,jasana basshaeer,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷംല നാŌ ർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W004,Kerala,Ernakulam,,004,grama_panchayat,െവേī ാല,ഷംല നാŌ ർ,sshamla naaŌ r,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േജായ് സി ബിബിൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W005,Kerala,Ernakulam,,005,grama_panchayat,െവേī ാല,േജായ് സി ബിബിൻ,eejaaya sai baibain,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െറമീന ജലാൽ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W006,Kerala,Ernakulam,,006,grama_panchayat,െവേī ാല,െറമീന ജലാൽ,erramaeena jalaal,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അഡŠ. സി എ അനസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W007,Kerala,Ernakulam,,007,grama_panchayat,െവേī ാല,അഡŠ. സി എ അനസ്,adaŠ. sai e anasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,വി എø് മുഹĠ ദ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W008,Kerala,Ernakulam,,008,grama_panchayat,െവേī ാല,വി എø് മുഹĠ ദ്,vai eø mauhaĠ dha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അò ാസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W009,Kerala,Ernakulam,,009,grama_panchayat,െവേī ാല,അò ാസ്,aò asa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷമിത െഷരീഫ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W010,Kerala,Ernakulam,,010,grama_panchayat,െവേī ാല,ഷമിത െഷരീഫ്,sshamaitha essharaeepha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,എൽസി എൽേദാസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W011,Kerala,Ernakulam,,011,grama_panchayat,െവേī ാല,എൽസി എൽേദാസ്,elsai eleedhaasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േമഴ് സി േജായി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W012,Kerala,Ernakulam,,012,grama_panchayat,െവേī ാല,േമഴ് സി േജായി,eemazha sai eejaayai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ജിഷ േടാമി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W013,Kerala,Ernakulam,,013,grama_panchayat,െവേī ാല,ജിഷ േടാമി,jaissha eetaamai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,നിനിൻകുമാർ പി െക,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W014,Kerala,Ernakulam,,014,grama_panchayat,െവേī ാല,നിനിൻകുമാർ പി െക,nainainkaumaar pai eka,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ലĐ ്മി റജി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W015,Kerala,Ernakulam,,015,grama_panchayat,െവേī ാല,ലĐ ്മി റജി,laĐ mai rrajai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,വിനീത വŗ ൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W016,Kerala,Ernakulam,,016,grama_panchayat,െവേī ാല,വിനീത വŗ ൻ,vainaeetha vaŗ n,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അനു പേL·താസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W017,Kerala,Ernakulam,,017,grama_panchayat,െവേī ാല,അനു പേL·താസ്,anau paeeL·thaasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,വിജിേമാൾ ബുൈജർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W018,Kerala,Ernakulam,,018,grama_panchayat,െവേī ാല,വിജിേമാൾ ബുൈജർ,vaijaieemaal bauaijar,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അലി െമായ്തീൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W019,Kerala,Ernakulam,,019,grama_panchayat,െവേī ാല,അലി െമായ്തീൻ,alai emaayathaeen,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,െജസീല നൗഷാദ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W020,Kerala,Ernakulam,,020,grama_panchayat,െവേī ാല,െജസീല നൗഷാദ്,ejasaeela naausshaadha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േജാബി ഏലിയാസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W021,Kerala,Ernakulam,,021,grama_panchayat,െവേī ാല,േജാബി ഏലിയാസ്,eejaabai eelaiyaasa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അഡŠ. േബസിൽ കുരÝാേĎ ാസ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W022,Kerala,Ernakulam,,022,grama_panchayat,െവേī ാല,അഡŠ. േബസിൽ കുരÝാേĎ ാസ്,adaŠ. eebasail kauraÝaeeĎ asa,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,േജാബിനേമാൾ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W023,Kerala,Ernakulam,,023,grama_panchayat,െവേī ാല,േജാബിനേമാൾ,eejaabainaeemaal,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ഷീന മനീഷ്,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07024-W024,Kerala,Ernakulam,,024,grama_panchayat,െവേī ാല,ഷീന മനീഷ്,sshaeena manaeessha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,നിസാേമാൾ (നിസാ ടീøർ),panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07025-W001,Kerala,Ernakulam,,001,grama_panchayat,വാഴĎ ുളം,നിസാേമാൾ (നിസാ ടീøർ),naisaaeemaal (naisaa taeeør),Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,അഹĠ ദ് കബീർ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07025-W002,Kerala,Ernakulam,,002,grama_panchayat,വാഴĎ ുളം,അഹĠ ദ് കബീർ,ahaĠ dha kabaeer,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ശാരദ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07025-W003,Kerala,Ernakulam,,003,grama_panchayat,വാഴĎ ുളം,ശാരദ,shaaradha,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,സുമŢ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07025-W004,Kerala,Ernakulam,,004,grama_panchayat,വാഴĎ ുളം,സുമŢ,saumaŢ,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,ചL·ģൻ,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07025-W005,Kerala,Ernakulam,,005,grama_panchayat,വാഴĎ ുളം,ചL·ģൻ,chaL·ģn,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
IN,റംല തസ് രി,panchayat_member,Grama Panchayat Member,ward,IN-KL-ERN-GP-G07025-W006,Kerala,Ernakulam,,006,grama_panchayat,വാഴĎ ുളം,റംല തസ് രി,rramla thasa rai,Unknown,2025-12-19,2030-12-18,https://sec.kerala.gov.in/public/elercd/download/db3d5c61-cc49-48d5-991f-d207bd159562,2026-03-12,active
